RECEIVED_AT,LAST_NAME,FIRST_NAME,CONTEXT_CAMPAIGN_TERM,CONTEXT_CAMPAIGN_SOURCE,CONTEXT_CAMPAIGN_NAME,CONTEXT_CAMPAIGN_MEDIUM,CONTEXT_CAMPAIGN_CONTENT,ANONYMOUS_ID,USER_ID,CONTEXT_IP,ID
2024-04-05 04:24:35.000,Martin,Erika,,,,,,d89ca27d19dce5bd4487f4365bcaa31e,erika.martin193@example.com,106.39.125.15,oIN9hum6Y9kujdBQ
2024-03-13 20:05:07.000,Estes,Charles,,,,,,a828d96a4662519ff4e3af4d51dd5ac6,estes.charles209@example.org,200.83.106.111,t82Oa4d6vKcoSfGw
2024-03-23 21:17:43.000,Estes,Charles,,,,,,a828d96a4662519ff4e3af4d51dd5ac6,estes.charles209@example.org,149.66.249.43,tpY11m7ArEy5utdS
2024-02-14 23:38:44.000,Chambers,Stacy,,,,,,5dca3a7d169346e5f547b8f137a41ee3,stacy.chambers995@example.net,201.17.33.228,Msfac1RkNeGzyNu5
2023-09-03 04:53:12.000,Knapp,Mary,,,,,,1adfab6e94b53708fc618e981bb5e58f,maryknapp@example.com,84.215.26.197,Lrw2e0bNXtMxy5SW
2023-12-16 07:51:44.000,Johnson,Brandon,abandon cart,email,cmpn_125,email,gsf4dsgs,5c52e2c55ce1f086fb88260abb167262,brandon.johnson385@example.net,62.97.99.61,W8lIGGPmHbviWVsS
2023-09-19 06:38:23.000,Johnston,Jessica,,,,,,cf7e76bdf2157cc77908c6dea34f8e43,johnston.jessica743@example.org,142.109.253.238,CehOmFRvVOoAH0z5
2024-02-20 09:34:47.000,Navarro,Adam,,,,,,76230611897994de13e60636944d06ac,adamnavarro@example.com,8.23.248.18,jKxmyTjcC4lePk3O
2023-10-14 22:32:32.000,Simmons,Jill,,,,,,05dd358f646a3740fc0ae9a5f6ce1280,jill.simmons497@example.net,177.227.122.248,EDpljJ7N2y3UPNY7
2024-03-06 03:18:39.000,Gutierrez,Anna,,,,,,79d29eb3a146473c92fc11d93419330d,anna.gutierrez818@example.org,210.104.98.75,mnNGIrDRN3ulWoCU
2024-03-16 05:55:05.000,Gutierrez,Anna,,,,,,79d29eb3a146473c92fc11d93419330d,anna.gutierrez818@example.org,33.37.228.115,GDVu2FKgI5o4kESW
2024-02-22 09:27:14.000,Smith,Jenna,,,,,,05ee724598afd37a21becedd89e51571,jenna.smith022@example.net,39.211.39.173,NzSOg4SJjQQVuGUO
2024-03-04 11:46:23.000,Smith,Jenna,paid users,bing,cmpn_830,ppc,cdasareravf,05ee724598afd37a21becedd89e51571,jenna.smith022@example.net,128.134.21.92,OtCcaMYAWgBPSkT3
2023-09-09 03:36:08.000,Johnson,Heather,similar items,twitter,cmpn_80,paidsocial,13vfs5asdfa,49af0b804ee2c66d2fd3d4401e0dc439,heatherjohnson@example.com,29.156.29.115,XtA6nEnxCvxCSDUy
2024-04-05 14:36:01.000,Young,Calvin,,,,,,28b40b2ed42b3ee71e8289b1cf6cf24c,calvinyoung@example.com,200.171.112.148,49u8Ng243vyF707T
2024-04-14 16:06:37.000,Young,Calvin,,,,,,28b40b2ed42b3ee71e8289b1cf6cf24c,calvinyoung@example.com,202.22.37.30,ifDer8lvxfimQY9e
2024-01-04 07:26:41.000,Rodriguez,Jesus,christmas sale,google,cmpn_232,ppc,53454fasdf,dd2c935f9264fb8c7e919cba46433b7b,jesusrodriguez@example.com,18.239.230.82,PXpQiiion42xfcry
2023-11-22 05:09:01.000,Reed,Crystal,,,,,,d5e84ba5e88d16827323c64931171253,crystalreed@example.com,109.217.2.90,aT1cU4LBNiT2a7uo
2023-12-05 10:35:12.000,Reed,Crystal,,,,,,d5e84ba5e88d16827323c64931171253,crystalreed@example.com,36.1.74.227,CaY2qML6evWqhmxy
2024-03-08 13:49:54.000,Richards,Hunter,,,,,,a5132ecbdfedfdfbcbf10acad684e624,richards.hunter206@example.org,182.105.49.189,khEGujRceCnVcTJp
2024-01-22 00:37:16.000,Nguyen,Joanna,abandon cart,email,cmpn_125,email,gsf4dsgs,688804ef3393ac40076403226ab7d3c1,joannanguyen@example.com,44.217.65.68,f5RZI6ZWA9nZnkl4
2024-01-30 09:44:07.000,Nguyen,Joanna,,,,,,688804ef3393ac40076403226ab7d3c1,joannanguyen@example.com,76.26.148.235,VTv5xLZ2NEGdBFJ8
2024-03-12 03:04:20.000,Harris,Patricia,,,,,,37ee35f749397f0fb1fdd00f8b6537c8,harris.patricia270@example.org,215.89.184.7,VIgA52HuHZf3qmKM
2024-03-20 08:09:27.000,Harris,Patricia,,,,,,37ee35f749397f0fb1fdd00f8b6537c8,harris.patricia270@example.org,4.218.127.38,9a82rJOSHzsiFlFX
2024-03-19 23:35:20.000,Baker,Alicia,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,fe9409fb15fa48382867bc5175d5f496,alicia.baker785@example.com,99.47.35.77,H53gn5XbeJc2YFcn
2024-03-24 00:23:57.000,Baker,Alicia,,,,,,fe9409fb15fa48382867bc5175d5f496,alicia.baker785@example.com,167.236.223.230,DCzrQm9rhGzba7ou
2024-02-01 19:04:06.000,Garcia,Angie,new users,google,cmpn_533,ppc,gfaa4rvdsa,8a76717ff130da621661e94eca821092,garcia.angie323@example.org,177.66.87.36,MWXdFVescfOuXrxy
2023-12-14 23:57:41.000,Scott,Stephanie,,,,,,c2b1de0e43ef1ba5f59a0bdddadce954,stephaniescott@example.com,64.69.220.137,GIypHI8Se3UxvwSX
2024-01-16 20:09:24.000,White,Jon,,,,,,23bd8fae7873744f28876dfc2237e982,jonwhite@example.com,113.217.14.175,1AxSbZlPrywBAgXK
2024-01-21 00:30:31.000,White,Jon,,,,,,23bd8fae7873744f28876dfc2237e982,jonwhite@example.com,91.118.17.132,bGqtuqlmuUivd9up
2024-03-29 18:13:51.000,Stephenson,Nancy,,,,,,f4d67b9caa13151822ce2f16b49c1df2,nancy.stephenson823@example.org,61.178.90.185,fDdvH9Kh7MMBDINt
2024-01-16 12:01:59.000,Diaz,Julia,,,,,,6c92027f7848fe28c62f8de26f1f4d01,juliadiaz@example.com,199.227.188.126,eIt36DVlHUMFw2tk
2023-11-21 23:45:25.000,Davis,Monica,,,,,,f68073500ef1c60843571328ed55957b,davis.monica060@example.org,40.218.195.107,cQqdWSoPBTND7XHr
2024-02-23 02:16:00.000,Alexander,Angela,,,,,,356e19d169d55cedea63a2b21e941458,angela.alexander657@example.org,122.51.181.114,nIxKsaM8bjVwnAyI
2023-11-02 10:37:20.000,Wells,Jose,,,,,,bc42f0ccc6a383d8dac0f3858f821e91,jose.wells317@example.com,35.106.177.82,hTkVNmPJCEa7L3yi
2023-12-20 20:50:34.000,Conway,Kelli,,,,,,469db94e2efcef1484c04551c3ac5df8,conway.kelli064@example.org,145.41.103.108,H7JgR1A0eZLSRlgr
2023-12-12 19:40:12.000,Serrano,Jeremy,,,,,,ca90fd4071aafce291ccdf80095b7ec5,jeremyserrano@example.com,156.92.230.47,n52RdbrUgI30ELzy
2024-04-06 13:11:02.000,Maxwell,Jessica,,,,,,1ac67f7d2f92f8a1d33fec89bbb6dd78,jessica.maxwell742@example.org,179.0.6.157,FIsAkZJi5OPeIAVh
2024-04-04 13:54:52.000,Hill,Ann,,,,,,f573041315b268523f286acbe0932bb4,annhill@example.com,21.165.151.186,jAmTPKMcAh6EeN3M
2024-04-07 16:38:02.000,Hill,Ann,brand launch,email,cmpn_421,email,53dsvdsa,f573041315b268523f286acbe0932bb4,annhill@example.com,174.72.188.107,zd5TWoBUB6dIZNaB
2023-11-17 08:56:25.000,Phillips,Cody,,,,,,b957ba5bba7766c12286e43ff5faac58,phillips.cody480@example.org,35.144.78.122,jcogjBVk6EzxTG1J
2024-03-21 21:03:40.000,Olson,Caitlyn,,,,,,d5b1fb25d3e75059653d6cf2ed2506fb,caitlynolson@example.com,158.0.79.208,upiRvUWAX4AzKJfl
2024-01-19 13:28:12.000,Gibbs,Pamela,,,,,,312ba9a38cf12fe24afffd63b61d0be7,pamelagibbs@example.com,14.148.225.182,ZRrXL6YFghy7fSy2
2024-04-07 12:59:20.000,Acosta,Gary,,,,,,dcdd102dc1e586f79317b2a95f54eac8,acosta.gary664@example.org,88.42.24.23,9hKkj4PqBGDYEJvT
2024-02-23 14:56:50.000,Middleton,Mary,christmas sale,google,cmpn_232,ppc,53454fasdf,eed3fc3a3e7c4af89faf79c0f2093a63,mary.middleton788@example.org,155.149.120.235,zQNyzb7zYom08XJE
2024-03-21 16:25:27.000,Jones,Dawn,,,,,,c0604e60f122217c967e5a6fa8d167e2,dawn.jones747@example.net,154.93.231.79,e8thcWc8QaNsrQ5d
2023-09-10 02:10:31.000,Williams,Kevin,,,,,,94aede78162b1eca4a1778c0009a63ab,kevin.williams608@example.net,196.75.157.228,YVN1xYjICZiuMN0N
2023-09-14 08:25:24.000,Williams,Kevin,,,,,,94aede78162b1eca4a1778c0009a63ab,kevin.williams608@example.net,109.36.205.152,NAa4WVidIcbzKpix
2024-01-27 05:08:59.000,Webb,Beth,,,,,,9bd7b12593349d314ef61e080b6be3a3,beth.webb202@example.org,191.15.41.227,UsJ9Cb7bnO0nnAi4
2023-10-12 05:55:05.000,Coleman,Kimberly,,,,,,0bd8989923bdbdf324164017ca3b2ccc,kimberly.coleman632@example.net,167.167.235.18,HobJLDk724zip2Vg
2023-10-16 14:33:15.000,Coleman,Kimberly,,,,,,0bd8989923bdbdf324164017ca3b2ccc,kimberly.coleman632@example.net,145.233.152.126,OfNZuc6A1IhANVLD
2024-03-01 03:43:01.000,Simpson,Sharon,,,,,,0ce40290c2d92d4da4021270dacbc877,sharonsimpson@example.com,7.169.84.192,MFz1iQU3hhmTGu2B
2024-03-23 18:49:36.000,Harris,Erin,,,,,,e17c1177dfb4376f91560068ef6da0e8,erinharris@example.com,162.89.176.97,kdWqghHTVbyOGfTt
2024-01-13 07:55:42.000,Chung,Kyle,,,,,,0a229c7f0b88b3a3285651da4077b15e,chung.kyle968@example.org,208.73.249.120,4t98K7M5JHRJDP6a
2024-04-05 00:35:35.000,Wade,Taylor,,,,,,9a08fce3c18b656b6ecfb0cc34a08dfc,wade.taylor564@example.org,206.198.228.66,um0liEt2U2bnydTv
2023-12-16 15:54:09.000,Adams,Rebecca,,,,,,5e7474d9a0572e51201fd2756e5052aa,rebecca.adams123@example.net,68.131.123.190,DX91hiElNJNhcizV
2023-12-24 20:45:00.000,Adams,Rebecca,,,,,,5e7474d9a0572e51201fd2756e5052aa,rebecca.adams123@example.net,131.103.168.225,mdjAo3ntpi47Wsvv
2023-09-29 22:25:47.000,Ashley,Brendan,christmas sale,google,cmpn_232,ppc,53454fasdf,5540d9e418975a37912fcf7d37004dd9,brendan.ashley823@example.com,180.116.147.29,LnHXC0fUmVhF0gd2
2024-02-03 12:03:20.000,Phelps,Shawn,,,,,,ab1d068771471eadd31822a00dc03a5b,phelps.shawn840@example.org,94.214.113.166,OWSc4whX5hWpz3H5
2023-10-22 00:32:40.000,Lawrence,James,,,,,,23edef86ed8421200c16bb496ce7dfe4,james.lawrence022@example.com,136.15.63.4,rnnTxTHYfcAs0bb4
2023-11-02 10:39:19.000,Lawrence,James,topoffers,email,cmpn_90,email,4sdf4sda,23edef86ed8421200c16bb496ce7dfe4,james.lawrence022@example.com,177.8.167.225,U3KkoieBuHAasgUd
2023-11-19 15:53:31.000,Alexander,Melissa,,,,,,1975979d3308d9f538c5173b1f541b83,alexander.melissa382@example.org,99.81.2.6,9J5bj7z5lHe36Mwy
2023-11-27 22:54:35.000,Alexander,Melissa,,,,,,1975979d3308d9f538c5173b1f541b83,alexander.melissa382@example.org,207.50.229.147,CMIWTmQo7g35M702
2023-11-25 01:40:07.000,Johnson,Anthony,,,,,,939d1109757a5b70cceccb24282fc84d,anthony.johnson954@example.org,136.160.26.115,1WLXHRwwDB3TESQ9
2024-03-09 21:34:24.000,Evans,Teresa,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,af9e508b13ca4098b14d95ff1db0408b,evans.teresa215@example.org,53.9.129.157,SonXfYkhH0iD3gDn
2024-03-18 01:38:37.000,Evans,Teresa,,,,,,af9e508b13ca4098b14d95ff1db0408b,evans.teresa215@example.org,56.220.172.239,KVPyOu9nYQwcvcAI
2023-10-07 11:25:43.000,Johnson,Nancy,,,,,,6818f66572a82a8bad0154fcf2f9c419,nancy.johnson734@example.net,45.177.165.0,8xfnUmDdGuScG3uP
2023-10-09 19:20:45.000,Johnson,Nancy,,,,,,6818f66572a82a8bad0154fcf2f9c419,nancy.johnson734@example.net,158.176.14.244,PVZpi23SibtV0Re1
2024-02-25 09:55:07.000,Jones,Nicole,,,,,,bee788fc0e371fe483ef64ec2a2a2df5,nicolejones@example.com,181.201.140.47,I2eJ9NmWToe04Qig
2024-02-25 15:10:18.000,Jones,Nicole,,,,,,bee788fc0e371fe483ef64ec2a2a2df5,nicolejones@example.com,184.11.95.109,oy6HTqmsjnDsbBo4
2023-10-04 21:21:45.000,Pacheco,Jennifer,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,b7cedd98a694c9bcf4756aeba211aecf,pacheco.jennifer844@example.org,222.17.205.91,JRyJZ6zgGVzZHMHV
2024-01-01 20:39:32.000,Potter,Larry,,,,,,45af9b897ef9a86d425d82c40a131fa7,larrypotter@example.com,154.86.73.254,k7CbgeqR8uNm6F7g
2024-01-09 01:04:44.000,Potter,Larry,,,,,,45af9b897ef9a86d425d82c40a131fa7,larrypotter@example.com,218.170.84.54,FQZdcjFAhbd3DOdW
2024-03-13 03:18:27.000,Andrade,Terrence,,,,,,6340f04a71c68d941c932e02d15d3f31,andrade.terrence747@example.org,23.213.99.89,qYPEOHTe6PL6OK8W
2024-01-08 16:54:32.000,Guzman,Michael,,,,,,3a7fc17004d910156b86596e74d2589c,michaelguzman@example.com,190.132.58.99,FMhpsIeCUofjr2Jj
2024-01-17 21:33:42.000,Guzman,Michael,,,,,,3a7fc17004d910156b86596e74d2589c,michaelguzman@example.com,201.108.29.99,jMjZnjE8lAGrvhGI
2024-03-21 23:14:27.000,Anderson,Cameron,brand launch,email,cmpn_421,email,53dsvdsa,b9644b5068f43dfc2b7dcf4ca90ffa5a,anderson.cameron866@example.org,131.195.123.42,4bIS2aInwOMXNyug
2023-09-02 19:28:25.000,Brooks,Steven,,,,,,3c9669ec0289d15efc98c30d89573fbd,steven.brooks637@example.com,111.247.25.101,JO0KZYxW39g4kcUq
2023-09-06 02:36:42.000,Brooks,Steven,topoffers,email,cmpn_90,email,4sdf4sda,3c9669ec0289d15efc98c30d89573fbd,steven.brooks637@example.com,121.182.107.160,ZsYLfvMJGfElPkvF
2023-12-17 23:12:27.000,Moore,Karen,,,,,,74cef636ee77c777fc4e75f81dc80792,karenmoore@example.com,221.224.220.210,OJvLxXKLtJ3QzilS
2023-12-12 12:14:38.000,Morrison,Randall,,,,,,f8a5b2021796d529d995e18c42b1dc70,morrison.randall602@example.org,63.139.197.121,6opm19rjRddRCUqu
2023-11-23 08:38:00.000,Guerrero,Katie,,,,,,88b1eec0b7f0a8e51287402f27b1974c,katieguerrero@example.com,134.44.31.88,H6Poy7JI6krGIZr7
2024-01-24 23:55:33.000,Alexander,Morgan,,,,,,de4417e582ba384bb48ea4a92de0930d,morgan.alexander905@example.com,57.230.33.98,q1jSBnBPnUMZV63e
2024-02-02 04:52:23.000,Alexander,Morgan,,,,,,de4417e582ba384bb48ea4a92de0930d,morgan.alexander905@example.com,38.24.171.148,ocQWShzVOwodFFK9
2023-09-14 17:58:30.000,Dickerson,Sarah,,,,,,1cb51f233c786f3c1e497a25f1a69928,dickerson.sarah365@example.org,91.229.198.69,W6NCl4RBUhOTbTMu
2024-01-05 22:05:48.000,Terry,Kayla,new users,google,cmpn_533,ppc,gfaa4rvdsa,47f4315e7c692d0c205c12342fe7f6b7,kaylaterry@example.com,53.5.23.43,wChreiVCFO4JW8MI
2024-03-21 17:09:05.000,Neal,Emily,,,,,,28caed6065c5c0e353c287f7cefb5087,emily.neal424@example.net,158.101.14.47,cKH0LStKYe6VFqZw
2024-01-17 07:39:18.000,Lewis,Daniel,similar items,twitter,cmpn_80,paidsocial,13vfs5asdfa,2e9751879eee9133a5894f155fc081e1,daniellewis@example.com,38.180.187.124,2T34xhjCeFzbprCv
2023-12-25 08:36:24.000,Smith,Tammy,,,,,,e27d8830d404445bfdf82d23137fa80d,tammy.smith931@example.com,148.99.255.238,Z9n9FQiUdLnbAnCS
2023-12-14 07:46:15.000,Roberson,Lisa,abandon cart,email,cmpn_125,email,gsf4dsgs,37d430e4f959197c28238a1cdf171b07,roberson.lisa535@example.org,191.24.46.123,aT58alK0CfR402RI
2024-03-28 21:17:17.000,Ray,Monica,abandon cart,email,cmpn_125,email,gsf4dsgs,37714d4cb4d02e4e5b8cb9eef239db85,monicaray@example.com,160.106.213.135,Kc03WEHrIcWeEDw6
2023-12-27 14:08:35.000,Clark,Lauren,,,,,,af6e5f874b1097d756817794c83a6337,clark.lauren992@example.org,210.108.100.107,2hfYGkOfBqTgThLc
2024-01-09 17:59:51.000,Clark,Lauren,,,,,,af6e5f874b1097d756817794c83a6337,clark.lauren992@example.org,94.165.16.46,5mvOXLR88KG9S0mt
2024-03-14 13:21:33.000,Ingram,Natasha,,,,,,c905dc797d17dbfeb90e447dcc686ce4,natashaingram@example.com,65.27.200.106,p9NfAIFbZSb4sdYS
2023-10-24 20:17:53.000,Sherman,Gary,,,,,,7b81283c2eae087a254f3fd0fe1a7b8f,sherman.gary752@example.org,216.233.211.163,aDd1F7X59D7cH9ej
2023-09-05 13:19:06.000,Nielsen,Brian,,,,,,45ad76c23a9aace353f31ac0bebcada8,brian.nielsen906@example.com,212.0.153.150,hgzLCBuR1N8wcXTY
2024-03-24 22:02:23.000,Bass,Kevin,,,,,,31e8fd63862d1d5802790934a5d45732,kevinbass@example.com,69.165.28.202,dYaP5FJPzUfWX1BQ
2023-10-20 19:02:50.000,Weaver,Rodney,,,,,,0cc763a6c34bcb9ca401b052c6acced2,rodneyweaver@example.com,23.13.89.71,RIeCMPxTVtKb9Wp9
2023-12-07 16:39:49.000,Huffman,Megan,,,,,,c095bd1dcb503433c8ce69f73150e29d,meganhuffman@example.com,85.41.109.135,o3UFvbWyQucppnKi
2023-12-17 22:53:19.000,Huffman,Megan,,,,,,c095bd1dcb503433c8ce69f73150e29d,meganhuffman@example.com,189.132.251.219,11up5zJ2u6jMVVz0
2023-12-23 01:43:19.000,Curtis,Ronald,christmas sale,bing,cmpn_232,ppc,53454fasdf,2c0acd5e79b180124160adb158acba25,ronaldcurtis@example.com,84.147.115.120,0bt9RG6gg0P78NCd
2023-10-05 20:31:47.000,Gill,Jennifer,similar items,twitter,cmpn_80,paidsocial,13vfs5asdfa,a0001a55e14737103efc1867822384fb,jennifer.gill224@example.org,11.242.63.114,QAWgPROeJqdkugJk
2023-11-05 05:50:48.000,Atkinson,Elizabeth,,,,,,4c507fd322f41da1eb02949666bbaee1,elizabethatkinson@example.com,154.97.228.167,c9Xcunm8EaTDF7jn
2023-12-11 07:27:45.000,Deleon,Tony,,,,,,7125de5e31412b1ad04f1678a1e2fdd7,tony.deleon392@example.net,182.248.207.207,r0XJ2fZMCVet8ec6
2024-03-19 12:09:58.000,Carter,Amanda,,,,,,f23ad5ece4eb3faeec1b4e3c4212f234,carter.amanda353@example.org,164.22.195.216,dBDIFNPjjEz0cY5z
2024-02-16 01:41:01.000,Ortega,Sally,,,,,,44ae8b08d5003942ec59719c58e7a145,ortega.sally248@example.org,144.133.48.13,yfqAt6lrorDYXLIS
2024-03-19 02:42:27.000,James,Michael,,,,,,0d93a7f021e2a4d35085a7db3b491f45,james.michael054@example.org,182.166.80.86,DuIf8L7nLscbCymz
2023-11-11 07:13:33.000,Gomez,Stephanie,christmas sale,google,cmpn_232,ppc,53454fasdf,fbede0b5f726362b90dcc497eec22c40,gomez.stephanie570@example.org,120.42.149.173,a92yXQ7ZAYkD2kbb
2024-04-01 15:10:19.000,Schneider,Emily,,,,,,d8199bd72b4c18affbfa9f9acd9bb2d6,emilyschneider@example.com,46.108.175.249,Dw99bYhuR8MtgMfa
2024-01-26 00:24:01.000,Fisher,Danielle,,,,,,6037e4c454a5cfd56a1427d7f266a3b4,daniellefisher@example.com,79.54.141.57,PXgnMgEn6kYwZpqW
2023-10-18 16:03:14.000,Duncan,Joshua,,,,,,c5d664a2f9f0c70de0a57cec32cbd383,joshua.duncan184@example.org,91.254.115.198,kUJjJlWzD8n365Mp
2023-11-05 13:38:14.000,Ward,Traci,,,,,,8a2c80adcaa561f0b7b5bce194226719,ward.traci081@example.org,120.166.173.76,xpWt2XGqn4vfd0zK
2023-11-10 17:08:49.000,Ward,Traci,paid users,bing,cmpn_830,ppc,cdasareravf,8a2c80adcaa561f0b7b5bce194226719,ward.traci081@example.org,61.79.100.17,SH77Ujxnw3eKOqcB
2024-03-04 22:06:34.000,Brown,Danielle,,,,,,9bab58fcc0cc5078f930c80fb086cf5d,brown.danielle072@example.org,90.240.93.195,TdnvzkeHabyopbZW
2024-03-09 00:30:25.000,Brown,Danielle,new users,google,cmpn_533,ppc,gfaa4rvdsa,9bab58fcc0cc5078f930c80fb086cf5d,brown.danielle072@example.org,219.94.17.30,rC1rpsf4BIKpJjn2
2023-12-28 05:11:03.000,Harris,Teresa,,,,,,f268cf25000253511f2fa55d8eee9ae3,teresaharris@example.com,160.84.240.15,X7k6xwXHUvYqxvgA
2024-02-20 13:22:36.000,Jones,Nancy,,,,,,558c0fe8d16d4152162655ee1a26051c,jones.nancy661@example.org,194.40.15.1,evgr8AY9xYgGHelK
2024-02-28 17:25:04.000,Jones,Nancy,,,,,,558c0fe8d16d4152162655ee1a26051c,jones.nancy661@example.org,212.241.172.104,F5GQemGiN4kJQUfI
2024-02-01 13:32:12.000,Warner,Karen,,,,,,f47d6425e610063e714654b5fed5f4fa,karen.warner370@example.net,183.15.147.96,CUtiB2ah8RhHXC3N
2024-01-07 11:53:57.000,Castro,Pamela,,,,,,c7dc1e8693375435a6bfd16155b24a32,castro.pamela262@example.org,47.164.32.192,H5xVq4MDYoY0Mnbb
2023-10-06 19:59:49.000,Jenkins,Daniel,,,,,,d32356514c27f6556e9f2eb727f2d71c,danieljenkins@example.com,89.182.139.17,EJCWGwyLGM90RaWy
2023-10-18 23:12:21.000,Jenkins,Daniel,,,,,,d32356514c27f6556e9f2eb727f2d71c,danieljenkins@example.com,14.78.11.45,ivH7tt2cPwsTxmdp
2024-01-08 00:52:36.000,Perez,David,,,,,,a6c103c02548b0667f1f871d38d1843f,perez.david570@example.org,214.239.179.77,moZmtafFXLynkrfd
2023-12-29 00:34:02.000,Scott,Ryan,,,,,,8b05efe59d9f872fc425920b203b9446,scott.ryan880@example.org,220.132.102.7,dFDwA1278tylI3sT
2023-11-09 11:09:19.000,Arias,Laura,,,,,,027e16beee520b804d0953ff8e11a471,arias.laura470@example.org,147.38.238.194,m7IJ0hJhmxWUxvfE
2023-11-12 14:34:37.000,Arias,Laura,,,,,,027e16beee520b804d0953ff8e11a471,arias.laura470@example.org,145.69.40.93,N24WHUdyMmDnqEhB
2024-02-18 02:39:12.000,Williams,Kristin,,,,,,1f17a9bc759c1ba308b11936dec1bebc,kristinwilliams@example.com,156.19.204.105,eIwL8CIBbfZDBnxa
2024-03-05 01:33:46.000,Romero,Isaac,,,,,,c813e7251697db4bc943fa69efd180a2,isaac.romero354@example.net,9.131.80.22,X8tSEX1M90uZL0zS
2023-10-30 12:37:08.000,Hamilton,April,,,,,,cacc39bd0d57c6972c14841569072cd1,aprilhamilton@example.com,188.120.52.244,KpC0Zd4aIpnrnL3E
2024-01-10 16:38:21.000,Murphy,Keith,,,,,,aaa5cb3257694fa364d4ff413e09ada5,keithmurphy@example.com,14.102.29.7,1jr6tGymbMEFuFfc
2023-11-28 18:25:27.000,Reed,Juan,,,,,,12597b314708a84dc0ed9a23630dddef,juan.reed163@example.net,64.131.5.175,snYs7xhZLlNsD8be
2023-09-14 11:40:09.000,Cook,Wanda,,,,,,a07b852402b36b9067486150d0bcf5a4,wanda.cook389@example.net,148.251.159.166,WTq2vCwXSQyBkkaT
2024-04-07 14:07:21.000,Bradley,Austin,,,,,,115236fb00c681a1f1fd245c30a6a01b,austin.bradley970@example.org,202.156.154.45,j7tkjzXRfY8Cej5t
2024-04-18 00:09:57.000,Bradley,Austin,brand launch,email,cmpn_421,email,53dsvdsa,115236fb00c681a1f1fd245c30a6a01b,austin.bradley970@example.org,95.203.212.20,gR4inYymEIp51Rca
2023-10-06 15:26:42.000,Simon,Matthew,,,,,,893cf6d4f587701be3125009d74a0fcd,matthewsimon@example.com,180.251.171.190,PdwEglxky5inUCFz
2024-02-17 10:36:06.000,Wyatt,Shelly,,,,,,4223ec02b5f1fab67098e12b29307a36,shellywyatt@example.com,12.80.165.135,tMHO7YCiaSY6OxFF
2023-11-08 00:27:05.000,Scott,Melvin,similar items,twitter,cmpn_80,paidsocial,13vfs5asdfa,a4ce97befe3974767ffc42525243eee5,melvin.scott381@example.net,153.26.76.234,fIHBZcVwgczjhBXg
2023-11-22 00:45:19.000,Scott,Melvin,,,,,,a4ce97befe3974767ffc42525243eee5,melvin.scott381@example.net,178.166.77.32,Al0qktx3eRiZRx5G
2024-02-12 23:57:18.000,Patterson,Rachel,,,,,,777a4628ee770b9c2128a3f9b19a6be7,patterson.rachel607@example.org,107.125.59.155,zUbPx23fwxuJVYIx
2024-02-20 01:07:25.000,Patterson,Rachel,abandon cart,email,cmpn_125,email,gsf4dsgs,777a4628ee770b9c2128a3f9b19a6be7,patterson.rachel607@example.org,210.227.7.57,wU6rqTtntCHqDdDy
2023-11-13 06:15:43.000,Smith,Tristan,,,,,,291fbce09b58a0875b4ff58555e6ee9b,tristansmith@example.com,157.253.36.225,vPU3kgNptSfJDAeM
2024-03-28 22:58:05.000,Brown,Bryan,,,,,,0e7d0fbde65f4c70b92ad55cf5b0bab8,bryan.brown191@example.net,3.148.73.85,xvrPuuifkiSeE36J
2023-09-22 08:40:36.000,Clark,Ronald,,,,,,519fe6a5f762fe3af9a8c048879b8fd0,ronald.clark118@example.com,4.204.46.115,ynr5iYbWlpSwNxh9
2024-02-01 06:10:56.000,Mosley,Michelle,,,,,,6f085cde7a634a2c96aec8d8d412ef0d,michelle.mosley200@example.net,22.14.113.202,JyFTiSs9rDLj9T6j
2023-12-22 14:45:34.000,Costa,Kevin,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,711a066d4b094bce065f3b8cfb21e7ba,kevincosta@example.com,53.245.107.217,Ph78SCOLaXDg8IWD
2023-11-28 21:11:59.000,Ramsey,John,,,,,,61ef1dbec5280a0a9d760ff88f5c5f15,ramsey.john832@example.org,25.180.38.181,XRRmDou31Wzzx6kT
2024-01-15 17:53:23.000,Wilson,Steven,christmas sale,bing,cmpn_232,ppc,53454fasdf,db72ece7742975baac303db9f9659d8e,wilson.steven492@example.org,174.191.166.187,OJ7oGG4aGeb7ce2v
2023-12-12 13:54:19.000,Paul,Diane,,,,,,e8ba50a6397433bedeb8a778a5bfa20a,dianepaul@example.com,213.183.138.44,EdLuMS57ypGCtvYX
2023-12-14 20:45:18.000,Paul,Diane,,,,,,e8ba50a6397433bedeb8a778a5bfa20a,dianepaul@example.com,221.146.150.26,1R1ND5Y0XDFF01C3
2024-03-28 16:41:03.000,Nielsen,Joel,,,,,,e894082f535a89719edd9eac3fa87316,joelnielsen@example.com,216.163.168.91,AVMZg8NFEXpQcQCz
2024-04-01 19:35:04.000,Nielsen,Joel,,,,,,e894082f535a89719edd9eac3fa87316,joelnielsen@example.com,17.199.127.204,ZLOt5IBzM83KwFU4
